DOID,hpoid
DOID:3565,HP:0002063
DOID:3565,HP:0000969
DOID:3565,HP:0000602
DOID:3565,HP:0001605
DOID:3565,HP:0001249
DOID:3565,HP:0002883
DOID:3565,HP:0002066
DOID:3565,HP:0000407
DOID:3565,HP:0003401
DOID:3565,HP:0003202
DOID:3565,HP:0002829
DOID:3565,HP:0012531
DOID:3565,HP:0002027
DOID:3565,HP:0100749
DOID:3565,HP:0000651
DOID:3565,HP:0001337
DOID:3565,HP:0002321
DOID:3565,HP:0003418
DOID:3565,HP:0001618
DOID:3565,HP:0000103
DOID:3565,HP:0012416
DOID:3565,HP:0001332
DOID:3565,HP:0001260
DOID:3565,HP:0025406
DOID:3565,HP:0007209
DOID:3565,HP:0004417
DOID:3565,HP:0000738
DOID:3565,HP:0002014
DOID:3565,HP:0002791
DOID:3565,HP:0002018
DOID:3565,HP:0001279
DOID:3565,HP:0001324
DOID:3565,HP:0002186
DOID:3565,HP:0010702
DOID:3565,HP:0002381
DOID:3565,HP:0002315
DOID:3565,HP:0001281
DOID:3565,HP:0003470
DOID:3565,HP:0030833
DOID:3565,HP:0100660
DOID:3565,HP:0001681
DOID:12217,HP:0001336
DOID:12217,HP:0001259
DOID:12217,HP:0010524
DOID:12217,HP:0012416
DOID:12217,HP:0002039
DOID:12217,HP:0002063
DOID:12217,HP:0001260
DOID:12217,HP:0000020
DOID:12217,HP:0002375
DOID:12217,HP:0001276
DOID:12217,HP:0001250
DOID:12217,HP:0000738
DOID:12217,HP:0001251
DOID:12217,HP:0002018
DOID:12217,HP:0001279
DOID:12217,HP:0002094
DOID:12217,HP:0010528
DOID:12217,HP:0001824
DOID:12217,HP:0000616
DOID:12217,HP:0002186
DOID:12217,HP:0001289
DOID:12217,HP:0031258
DOID:12217,HP:0000473
DOID:12217,HP:0001337
DOID:12217,HP:0002013
DOID:12217,HP:0100660
DOID:1229,HP:0001609
DOID:1229,HP:0003418
DOID:1229,HP:0002321
DOID:1229,HP:0000575
DOID:1229,HP:0002019
DOID:1229,HP:0001336
DOID:1229,HP:0002072
DOID:1229,HP:0010524
DOID:1229,HP:0001332
DOID:1229,HP:0001260
DOID:1229,HP:0000969
DOID:1229,HP:0000020
DOID:1229,HP:0000602
DOID:1229,HP:0025268
DOID:1229,HP:0007209
DOID:1229,HP:0001249
DOID:1229,HP:0000989
DOID:1229,HP:0001513
DOID:1229,HP:0001250
DOID:1229,HP:0000738
DOID:1229,HP:0000613
DOID:1229,HP:0002305
DOID:1229,HP:0100739
DOID:1229,HP:0001279
DOID:1229,HP:0002094
DOID:1229,HP:0001824
DOID:1229,HP:0003401
DOID:1229,HP:0002300
DOID:1229,HP:0004324
DOID:1229,HP:0001289
DOID:1229,HP:0012531
DOID:1229,HP:0000952
DOID:1229,HP:0002411
DOID:1229,HP:0031258
DOID:1229,HP:0000473
DOID:1229,HP:0003470
DOID:1229,HP:0010522
DOID:1229,HP:0001337
DOID:1229,HP:0000365
DOID:0050746,HP:0000093
DOID:0050746,HP:0002094
DOID:0050746,HP:0001324
DOID:0050746,HP:0012378
DOID:0050746,HP:0025267
DOID:0050746,HP:0025143
DOID:0050746,HP:0002014
DOID:0050746,HP:0000651
DOID:0050746,HP:0002013
DOID:0050746,HP:0001945
DOID:0050746,HP:0002027
DOID:0050746,HP:0002315
DOID:0050746,HP:0002018
DOID:13948,HP:0000093
DOID:13948,HP:0002045
DOID:13948,HP:0002019
DOID:13948,HP:0000103
DOID:13948,HP:0012735
DOID:13948,HP:0010550
DOID:13948,HP:0002039
DOID:13948,HP:0000017
DOID:13948,HP:0000969
DOID:13948,HP:0000020
DOID:13948,HP:0001276
DOID:13948,HP:0001513
DOID:13948,HP:0002014
DOID:13948,HP:0001279
DOID:13948,HP:0012531
DOID:13948,HP:0001252
DOID:13948,HP:0002027
DOID:13948,HP:0100518
DOID:13948,HP:0001945
DOID:10247,HP:0000093
DOID:10247,HP:0003418
DOID:10247,HP:0012592
DOID:10247,HP:0012735
DOID:10247,HP:0010550
DOID:10247,HP:0002039
DOID:10247,HP:0000969
DOID:10247,HP:0025406
DOID:10247,HP:0000989
DOID:10247,HP:0001513
DOID:10247,HP:0001257
DOID:10247,HP:0002791
DOID:10247,HP:0002018
DOID:10247,HP:0002105
DOID:10247,HP:0002094
DOID:10247,HP:0001324
DOID:10247,HP:0001824
DOID:10247,HP:0002203
DOID:10247,HP:0012378
DOID:10247,HP:0010702
DOID:10247,HP:0012531
DOID:10247,HP:0002027
DOID:10247,HP:0002315
DOID:10247,HP:0100749
DOID:10247,HP:0000979
DOID:10247,HP:0030833
DOID:10247,HP:0001945
DOID:10247,HP:0001681
DOID:2320,HP:0000093
DOID:2320,HP:0003418
DOID:2320,HP:0002321
DOID:2320,HP:0012417
DOID:2320,HP:0002019
DOID:2320,HP:0001336
DOID:2320,HP:0025267
DOID:2320,HP:0012592
DOID:2320,HP:0001259
DOID:2320,HP:0001824
DOID:2320,HP:0012735
DOID:2320,HP:0012416
DOID:2320,HP:0002039
DOID:2320,HP:0000969
DOID:2320,HP:0000020
DOID:2320,HP:0000211
DOID:2320,HP:0001605
DOID:2320,HP:0025268
DOID:2320,HP:0001249
DOID:2320,HP:0000961
DOID:2320,HP:0002883
DOID:2320,HP:0001513
DOID:2320,HP:0001250
DOID:2320,HP:0000738
DOID:2320,HP:0002014
DOID:2320,HP:0002791
DOID:2320,HP:0002018
DOID:2320,HP:0002105
DOID:2320,HP:0004326
DOID:2320,HP:0002094
DOID:2320,HP:0001279
DOID:2320,HP:0001324
DOID:2320,HP:0003401
DOID:2320,HP:0003202
DOID:2320,HP:0002203
DOID:2320,HP:0040183
DOID:2320,HP:0012378
DOID:2320,HP:0004324
DOID:2320,HP:0010702
DOID:2320,HP:0001289
DOID:2320,HP:0012531
DOID:2320,HP:0001252
DOID:2320,HP:0410281
DOID:2320,HP:0002315
DOID:2320,HP:0002104
DOID:2320,HP:0100749
DOID:2320,HP:0031258
DOID:2320,HP:0001945
DOID:2320,HP:0003470
DOID:2320,HP:0002445
DOID:2320,HP:0012196
DOID:2320,HP:0001337
DOID:2320,HP:0002013
DOID:2320,HP:0000365
DOID:2320,HP:0003419
DOID:2320,HP:0001681
DOID:11394,HP:0000093
DOID:11394,HP:0002045
DOID:11394,HP:0001609
DOID:11394,HP:0002277
DOID:11394,HP:0003418
DOID:11394,HP:0012417
DOID:11394,HP:0002019
DOID:11394,HP:0001336
DOID:11394,HP:0001259
DOID:11394,HP:0012592
DOID:11394,HP:0012735
DOID:11394,HP:0000618
DOID:11394,HP:0010550
DOID:11394,HP:0012416
DOID:11394,HP:0002063
DOID:11394,HP:0001332
DOID:11394,HP:0000969
DOID:11394,HP:0000211
DOID:11394,HP:0001605
DOID:11394,HP:0001249
DOID:11394,HP:0000961
DOID:11394,HP:0002883
DOID:11394,HP:0001513
DOID:11394,HP:0001250
DOID:11394,HP:0025116
DOID:11394,HP:0002014
DOID:11394,HP:0002791
DOID:11394,HP:0002018
DOID:11394,HP:0002105
DOID:11394,HP:0100520
DOID:11394,HP:0002094
DOID:11394,HP:0001324
DOID:11394,HP:0003401
DOID:11394,HP:0002203
DOID:11394,HP:0040183
DOID:11394,HP:0004324
DOID:11394,HP:0012378
DOID:11394,HP:0001824
DOID:11394,HP:0001289
DOID:11394,HP:0012531
DOID:11394,HP:0002027
DOID:11394,HP:0002315
DOID:11394,HP:0002104
DOID:11394,HP:0100749
DOID:11394,HP:0031258
DOID:11394,HP:0000979
DOID:11394,HP:0002380
DOID:11394,HP:0003470
DOID:11394,HP:0002445
DOID:11394,HP:0002013
DOID:11394,HP:0000365
DOID:11394,HP:0001945
DOID:11394,HP:0001681
DOID:10132,HP:0003418
DOID:10132,HP:0002019
DOID:10132,HP:0001259
DOID:10132,HP:0000360
DOID:10132,HP:0010550
DOID:10132,HP:0100607
DOID:10132,HP:0000020
DOID:10132,HP:0000969
DOID:10132,HP:0001249
DOID:10132,HP:0002883
DOID:10132,HP:0001276
DOID:10132,HP:0001513
DOID:10132,HP:0001250
DOID:10132,HP:0000738
DOID:10132,HP:0100739
DOID:10132,HP:0100963
DOID:10132,HP:0002018
DOID:10132,HP:0001279
DOID:10132,HP:0001824
DOID:10132,HP:0002829
DOID:10132,HP:0004324
DOID:10132,HP:0012378
DOID:10132,HP:0025502
DOID:10132,HP:0002381
DOID:10132,HP:0031284
DOID:10132,HP:0012531
DOID:10132,HP:0410281
DOID:10132,HP:0002315
DOID:10132,HP:0000473
DOID:10132,HP:0002591
DOID:10132,HP:0031217
DOID:10132,HP:0001007
DOID:10132,HP:0030833
DOID:10132,HP:0001681
DOID:529,HP:0031364
DOID:529,HP:0001336
DOID:529,HP:0010828
DOID:529,HP:0001332
DOID:529,HP:0001260
DOID:529,HP:0000969
DOID:529,HP:0000602
DOID:529,HP:0025268
DOID:529,HP:0007209
DOID:529,HP:0001250
DOID:529,HP:0001257
DOID:529,HP:0000738
DOID:529,HP:0000613
DOID:529,HP:0000407
DOID:529,HP:0001324
DOID:529,HP:0003202
DOID:529,HP:0002486
DOID:529,HP:0002186
DOID:529,HP:0002301
DOID:529,HP:0012531
DOID:529,HP:0002487
DOID:529,HP:0002315
DOID:529,HP:0002380
DOID:529,HP:0000473
DOID:529,HP:0003470
DOID:529,HP:0000651
DOID:529,HP:0001337
DOID:529,HP:0100033
DOID:10976,HP:0000093
DOID:10976,HP:0003418
DOID:10976,HP:0012592
DOID:10976,HP:0003419
DOID:10976,HP:0000969
DOID:10976,HP:0000602
DOID:10976,HP:0007209
DOID:10976,HP:0001249
DOID:10976,HP:0001513
DOID:10976,HP:0001251
DOID:10976,HP:0002018
DOID:10976,HP:0002105
DOID:10976,HP:0100520
DOID:10976,HP:0011868
DOID:10976,HP:0001324
DOID:10976,HP:0001824
DOID:10976,HP:0010702
DOID:10976,HP:0002027
DOID:10976,HP:0002315
DOID:10976,HP:0100749
DOID:10976,HP:0000979
DOID:10976,HP:0002013
DOID:10976,HP:0000365
DOID:10976,HP:0001945
DOID:2921,HP:0000093
DOID:2921,HP:0002045
DOID:2921,HP:0003418
DOID:2921,HP:0002072
DOID:2921,HP:0002019
DOID:2921,HP:0001336
DOID:2921,HP:0000103
DOID:2921,HP:0031364
DOID:2921,HP:0001259
DOID:2921,HP:0012592
DOID:2921,HP:0001824
DOID:2921,HP:0012735
DOID:2921,HP:0000618
DOID:2921,HP:0000969
DOID:2921,HP:0000020
DOID:2921,HP:0000602
DOID:2921,HP:0001605
DOID:2921,HP:0025406
DOID:2921,HP:0001249
DOID:2921,HP:0007209
DOID:2921,HP:0000961
DOID:2921,HP:0000989
DOID:2921,HP:0002883
DOID:2921,HP:0001276
DOID:2921,HP:0001513
DOID:2921,HP:0001250
DOID:2921,HP:0001251
DOID:2921,HP:0002018
DOID:2921,HP:0000407
DOID:2921,HP:0002105
DOID:2921,HP:0004326
DOID:2921,HP:0100520
DOID:2921,HP:0002094
DOID:2921,HP:0001279
DOID:2921,HP:0003401
DOID:2921,HP:0003202
DOID:2921,HP:0002829
DOID:2921,HP:0004324
DOID:2921,HP:0012378
DOID:2921,HP:0001324
DOID:2921,HP:0025502
DOID:2921,HP:0002381
DOID:2921,HP:0010702
DOID:2921,HP:0001289
DOID:2921,HP:0002301
DOID:2921,HP:0012531
DOID:2921,HP:0002027
DOID:2921,HP:0002315
DOID:2921,HP:0001281
DOID:2921,HP:0100749
DOID:2921,HP:0000952
DOID:2921,HP:0000979
DOID:2921,HP:0001945
DOID:2921,HP:0003470
DOID:2921,HP:0030148
DOID:2921,HP:0002591
DOID:2921,HP:0000651
DOID:2921,HP:0002013
DOID:2921,HP:0000365
DOID:2921,HP:0003641
DOID:2921,HP:0003419
DOID:2921,HP:0001681
DOID:4236,HP:0002094
DOID:4236,HP:0001824
DOID:4236,HP:0002019
DOID:4236,HP:0012378
DOID:4236,HP:0001513
DOID:4236,HP:0002039
DOID:4236,HP:0002027
DOID:1129,HP:0002321
DOID:1129,HP:0002277
DOID:1129,HP:0030834
DOID:1129,HP:0000575
DOID:1129,HP:0000103
DOID:1129,HP:0001259
DOID:1129,HP:0012377
DOID:1129,HP:0000618
DOID:1129,HP:0000602
DOID:1129,HP:0007209
DOID:1129,HP:0001513
DOID:1129,HP:0001250
DOID:1129,HP:0002018
DOID:1129,HP:0001279
DOID:1129,HP:0002094
DOID:1129,HP:0001324
DOID:1129,HP:0012378
DOID:1129,HP:0001289
DOID:1129,HP:0002301
DOID:1129,HP:0012531
DOID:1129,HP:0002315
DOID:1129,HP:0100749
DOID:1129,HP:0031258
DOID:1129,HP:0003470
DOID:1129,HP:0000651
DOID:1129,HP:0002013
DOID:1129,HP:0030833
DOID:1129,HP:0001945
DOID:10123,HP:0000093
DOID:10123,HP:0000551
DOID:10123,HP:0003418
DOID:10123,HP:0002277
DOID:10123,HP:0002321
DOID:10123,HP:0000575
DOID:10123,HP:0031364
DOID:10123,HP:0001336
DOID:10123,HP:0000360
DOID:10123,HP:0012377
DOID:10123,HP:0012735
DOID:10123,HP:0000618
DOID:10123,HP:0010550
DOID:10123,HP:0200026
DOID:10123,HP:0001332
DOID:10123,HP:0000969
DOID:10123,HP:0000211
DOID:10123,HP:0000602
DOID:10123,HP:0025406
DOID:10123,HP:0001249
DOID:10123,HP:0000961
DOID:10123,HP:0000989
DOID:10123,HP:0001276
DOID:10123,HP:0001513
DOID:10123,HP:0001250
DOID:10123,HP:0001257
DOID:10123,HP:0002014
DOID:10123,HP:0000613
DOID:10123,HP:0000957
DOID:10123,HP:0100739
DOID:10123,HP:0001251
DOID:10123,HP:0000407
DOID:10123,HP:0001279
DOID:10123,HP:0002094
DOID:10123,HP:0001324
DOID:10123,HP:0001824
DOID:10123,HP:0003401
DOID:10123,HP:0003202
DOID:10123,HP:0002829
DOID:10123,HP:0009916
DOID:10123,HP:0012378
DOID:10123,HP:0010702
DOID:10123,HP:0001289
DOID:10123,HP:0002301
DOID:10123,HP:0031284
DOID:10123,HP:0012531
DOID:10123,HP:0031179
DOID:10123,HP:0002487
DOID:10123,HP:0001252
DOID:10123,HP:0002027
DOID:10123,HP:0002315
DOID:10123,HP:0002104
DOID:10123,HP:0000952
DOID:10123,HP:0012074
DOID:10123,HP:0000979
DOID:10123,HP:0000646
DOID:10123,HP:0003470
DOID:10123,HP:0030148
DOID:10123,HP:0040184
DOID:10123,HP:0001337
DOID:10123,HP:0002013
DOID:10123,HP:0001007
DOID:10123,HP:0000365
DOID:10123,HP:0003419
DOID:10123,HP:0001681
DOID:11934,HP:0001609
DOID:11934,HP:0002277
DOID:11934,HP:0002321
DOID:11934,HP:0030834
DOID:11934,HP:0002385
DOID:11934,HP:0001686
DOID:11934,HP:0001618
DOID:11934,HP:0002019
DOID:11934,HP:0001336
DOID:11934,HP:0001259
DOID:11934,HP:0000360
DOID:11934,HP:0001824
DOID:11934,HP:0012377
DOID:11934,HP:0012735
DOID:11934,HP:0000618
DOID:11934,HP:0010550
DOID:11934,HP:0002039
DOID:11934,HP:0012416
DOID:11934,HP:0001789
DOID:11934,HP:0001260
DOID:11934,HP:0000969
DOID:11934,HP:0000211
DOID:11934,HP:0000602
DOID:11934,HP:0001605
DOID:11934,HP:0025406
DOID:11934,HP:0001249
DOID:11934,HP:0007209
DOID:11934,HP:0000961
DOID:11934,HP:0000989
DOID:11934,HP:0100812
DOID:11934,HP:0001513
DOID:11934,HP:0001250
DOID:11934,HP:0025116
DOID:11934,HP:0001257
DOID:11934,HP:0000405
DOID:11934,HP:0002014
DOID:11934,HP:0000957
DOID:11934,HP:0041051
DOID:11934,HP:0001251
DOID:11934,HP:0002018
DOID:11934,HP:0000407
DOID:11934,HP:0004326
DOID:11934,HP:0002094
DOID:11934,HP:0001279
DOID:11934,HP:0001324
DOID:11934,HP:0003401
DOID:11934,HP:0003202
DOID:11934,HP:0002203
DOID:11934,HP:0002829
DOID:11934,HP:0009916
DOID:11934,HP:0012378
DOID:11934,HP:0010702
DOID:11934,HP:0002381
DOID:11934,HP:0031005
DOID:11934,HP:0002301
DOID:11934,HP:0004324
DOID:11934,HP:0012531
DOID:11934,HP:0410281
DOID:11934,HP:0002027
DOID:11934,HP:0002315
DOID:11934,HP:0005101
DOID:11934,HP:0100749
DOID:11934,HP:0031258
DOID:11934,HP:0000646
DOID:11934,HP:0002380
DOID:11934,HP:0000473
DOID:11934,HP:0003470
DOID:11934,HP:0040184
DOID:11934,HP:0000651
DOID:11934,HP:0002013
DOID:11934,HP:0001007
DOID:11934,HP:0000365
DOID:11934,HP:0030833
DOID:11934,HP:0001945
DOID:11934,HP:0100660
DOID:13603,HP:0004326
DOID:13603,HP:0000952
DOID:13603,HP:0002094
DOID:13603,HP:0001824
DOID:13603,HP:0012378
DOID:13603,HP:0000989
DOID:13603,HP:0001513
DOID:13603,HP:0012531
DOID:13603,HP:0002013
DOID:13603,HP:0001945
DOID:13603,HP:0100660
DOID:13603,HP:0002027
DOID:13603,HP:0002018
DOID:1107,HP:0000093
DOID:1107,HP:0001609
DOID:1107,HP:0002019
DOID:1107,HP:0031364
DOID:1107,HP:0012592
DOID:1107,HP:0012735
DOID:1107,HP:0000618
DOID:1107,HP:0010550
DOID:1107,HP:0002039
DOID:1107,HP:0000969
DOID:1107,HP:0000211
DOID:1107,HP:0001605
DOID:1107,HP:0025406
DOID:1107,HP:0001249
DOID:1107,HP:0000989
DOID:1107,HP:0001513
DOID:1107,HP:0001250
DOID:1107,HP:0002248
DOID:1107,HP:0002014
DOID:1107,HP:0100739
DOID:1107,HP:0002018
DOID:1107,HP:0002105
DOID:1107,HP:0004326
DOID:1107,HP:0002094
DOID:1107,HP:0001279
DOID:1107,HP:0001324
DOID:1107,HP:0003401
DOID:1107,HP:0002829
DOID:1107,HP:0004324
DOID:1107,HP:0001824
DOID:1107,HP:0009916
DOID:1107,HP:0012378
DOID:1107,HP:0025502
DOID:1107,HP:0002381
DOID:1107,HP:0002301
DOID:1107,HP:0031284
DOID:1107,HP:0012531
DOID:1107,HP:0410281
DOID:1107,HP:0002027
DOID:1107,HP:0002315
DOID:1107,HP:0100749
DOID:1107,HP:0002020
DOID:1107,HP:0030148
DOID:1107,HP:0002445
DOID:1107,HP:0002591
DOID:1107,HP:0002013
DOID:1107,HP:0001945
DOID:1107,HP:0001681
DOID:11664,HP:0000093
DOID:11664,HP:0000952
DOID:11664,HP:0002094
DOID:11664,HP:0100520
DOID:11664,HP:0012592
DOID:11664,HP:0001513
DOID:11664,HP:0000969
DOID:11664,HP:0002105
DOID:3491,HP:0000093
DOID:3491,HP:0000551
DOID:3491,HP:0002277
DOID:3491,HP:0001336
DOID:3491,HP:0000365
DOID:3491,HP:0002039
DOID:3491,HP:0001332
DOID:3491,HP:0001789
DOID:3491,HP:0100607
DOID:3491,HP:0000969
DOID:3491,HP:0000602
DOID:3491,HP:0001249
DOID:3491,HP:0000989
DOID:3491,HP:0001513
DOID:3491,HP:0001250
DOID:3491,HP:0000738
DOID:3491,HP:0000405
DOID:3491,HP:0002014
DOID:3491,HP:0000957
DOID:3491,HP:0000407
DOID:3491,HP:0040183
DOID:3491,HP:0002829
DOID:3491,HP:0004324
DOID:3491,HP:0025502
DOID:3491,HP:0040113
DOID:3491,HP:0002381
DOID:3491,HP:0002301
DOID:3491,HP:0001252
DOID:3491,HP:0002027
DOID:3491,HP:0001281
DOID:3491,HP:0005101
DOID:3491,HP:0100749
DOID:3491,HP:0031258
DOID:3491,HP:0000646
DOID:3491,HP:0010522
DOID:3491,HP:0001007
DOID:3491,HP:0000961
DOID:3491,HP:0001945
DOID:780,HP:0000093
DOID:780,HP:0001520
DOID:780,HP:0003418
DOID:780,HP:0012592
DOID:780,HP:0001789
DOID:780,HP:0000969
DOID:780,HP:0025406
DOID:780,HP:0001249
DOID:780,HP:0000989
DOID:780,HP:0001513
DOID:780,HP:0001250
DOID:780,HP:0025116
DOID:780,HP:0002014
DOID:780,HP:0004324
DOID:780,HP:0010702
DOID:780,HP:0002027
DOID:780,HP:0002315
DOID:780,HP:0002104
DOID:780,HP:0000952
DOID:780,HP:0001007
DOID:780,HP:0001945
DOID:219,HP:0000093
DOID:219,HP:0001520
DOID:219,HP:0002321
DOID:219,HP:0002019
DOID:219,HP:0012592
DOID:219,HP:0012735
DOID:219,HP:0000618
DOID:219,HP:0002039
DOID:219,HP:0000969
DOID:219,HP:0000020
DOID:219,HP:0025406
DOID:219,HP:0000989
DOID:219,HP:0001513
DOID:219,HP:0002014
DOID:219,HP:0000957
DOID:219,HP:0001251
DOID:219,HP:0002018
DOID:219,HP:0002105
DOID:219,HP:0004326
DOID:219,HP:0002094
DOID:219,HP:0001324
DOID:219,HP:0001824
DOID:219,HP:0003401
DOID:219,HP:0004324
DOID:219,HP:0031005
DOID:219,HP:0012378
DOID:219,HP:0025502
DOID:219,HP:0010702
DOID:219,HP:0001289
DOID:219,HP:0002150
DOID:219,HP:0012531
DOID:219,HP:0410281
DOID:219,HP:0002027
DOID:219,HP:0002315
DOID:219,HP:0001281
DOID:219,HP:0000952
DOID:219,HP:0001945
DOID:219,HP:0003470
DOID:219,HP:0002013
DOID:219,HP:0001007
DOID:219,HP:0000365
DOID:219,HP:0003419
DOID:219,HP:0001681
DOID:2913,HP:0000952
DOID:2913,HP:0001824
DOID:2913,HP:0030157
DOID:2913,HP:0031005
DOID:2913,HP:0031364
DOID:2913,HP:0001513
DOID:2913,HP:0002445
DOID:2913,HP:0002014
DOID:2913,HP:0012735
DOID:2913,HP:0012531
DOID:2913,HP:0002013
DOID:2913,HP:0002248
DOID:2913,HP:0001945
DOID:2913,HP:0002027
DOID:2913,HP:0000969
DOID:2913,HP:0002018
DOID:2786,HP:0001609
DOID:2786,HP:0002277
DOID:2786,HP:0002321
DOID:2786,HP:0000575
DOID:2786,HP:0002072
DOID:2786,HP:0001336
DOID:2786,HP:0001259
DOID:2786,HP:0000360
DOID:2786,HP:0012735
DOID:2786,HP:0010828
DOID:2786,HP:0000618
DOID:2786,HP:0010524
DOID:2786,HP:0010550
DOID:2786,HP:0002039
DOID:2786,HP:0002063
DOID:2786,HP:0001332
DOID:2786,HP:0012416
DOID:2786,HP:0001260
DOID:2786,HP:0000969
DOID:2786,HP:0000020
DOID:2786,HP:0000602
DOID:2786,HP:0001605
DOID:2786,HP:0002375
DOID:2786,HP:0007209
DOID:2786,HP:0001249
DOID:2786,HP:0025268
DOID:2786,HP:0002883
DOID:2786,HP:0002066
DOID:2786,HP:0001513
DOID:2786,HP:0001250
DOID:2786,HP:0001257
DOID:2786,HP:0000738
DOID:2786,HP:0002014
DOID:2786,HP:0002305
DOID:2786,HP:0001251
DOID:2786,HP:0002791
DOID:2786,HP:0002018
DOID:2786,HP:0000407
DOID:2786,HP:0001279
DOID:2786,HP:0001324
DOID:2786,HP:0003401
DOID:2786,HP:0003202
DOID:2786,HP:0002300
DOID:2786,HP:0002186
DOID:2786,HP:0012378
DOID:2786,HP:0002381
DOID:2786,HP:0001289
DOID:2786,HP:0002301
DOID:2786,HP:0012531
DOID:2786,HP:0002487
DOID:2786,HP:0030784
DOID:2786,HP:0001252
DOID:2786,HP:0002315
DOID:2786,HP:0002104
DOID:2786,HP:0000952
DOID:2786,HP:0000646
DOID:2786,HP:0000473
DOID:2786,HP:0003470
DOID:2786,HP:0002445
DOID:2786,HP:0010522
DOID:2786,HP:0012196
DOID:2786,HP:0000651
DOID:2786,HP:0001337
DOID:2786,HP:0002013
DOID:2786,HP:0000365
DOID:2786,HP:0030833
DOID:2786,HP:0001945
DOID:2786,HP:0100660
DOID:12297,HP:0000407
DOID:12297,HP:0002321
DOID:12297,HP:0007209
DOID:12297,HP:0012074
DOID:12297,HP:0001324
DOID:12297,HP:0002315
DOID:12297,HP:0000575
DOID:12297,HP:0000360
DOID:12297,HP:0001289
DOID:12297,HP:0000365
DOID:12297,HP:0031179
DOID:12297,HP:0001251
DOID:12297,HP:0000618
DOID:12297,HP:0010550
DOID:12297,HP:0005101
DOID:12297,HP:0030833
DOID:12297,HP:0001945
DOID:12297,HP:0000969
DOID:4079,HP:0000093
DOID:4079,HP:0001609
DOID:4079,HP:0001686
DOID:4079,HP:0012417
DOID:4079,HP:0002072
DOID:4079,HP:0000365
DOID:4079,HP:0001789
DOID:4079,HP:0000969
DOID:4079,HP:0001605
DOID:4079,HP:0001249
DOID:4079,HP:0002883
DOID:4079,HP:0001513
DOID:4079,HP:0001250
DOID:4079,HP:0002105
DOID:4079,HP:0004326
DOID:4079,HP:0002094
DOID:4079,HP:0001279
DOID:4079,HP:0001324
DOID:4079,HP:0001824
DOID:4079,HP:0003202
DOID:4079,HP:0002186
DOID:4079,HP:0012378
DOID:4079,HP:0025502
DOID:4079,HP:0001289
DOID:4079,HP:0002301
DOID:4079,HP:0012531
DOID:4079,HP:0002027
DOID:4079,HP:0002104
DOID:4079,HP:0100749
DOID:4079,HP:0000952
DOID:4079,HP:0100576
DOID:4079,HP:0030148
DOID:4079,HP:0040184
DOID:4079,HP:0000961
DOID:4079,HP:0003641
DOID:4079,HP:0001945
DOID:4079,HP:0001681
DOID:8463,HP:0001259
DOID:8463,HP:0000618
DOID:8463,HP:0000969
DOID:8463,HP:0000602
DOID:8463,HP:0007209
DOID:8463,HP:0001249
DOID:8463,HP:0001513
DOID:8463,HP:0000613
DOID:8463,HP:0000407
DOID:8463,HP:0004326
DOID:8463,HP:0002203
DOID:8463,HP:0010702
DOID:8463,HP:0500081
DOID:8463,HP:0012531
DOID:8463,HP:0000646
DOID:8463,HP:0003470
DOID:8463,HP:0000651
DOID:8463,HP:0002013
DOID:8463,HP:0000365
DOID:8463,HP:0001681
DOID:3401,HP:0000093
DOID:3401,HP:0002321
DOID:3401,HP:0000103
DOID:3401,HP:0001259
DOID:3401,HP:0012592
DOID:3401,HP:0010550
DOID:3401,HP:0002039
DOID:3401,HP:0002063
DOID:3401,HP:0000969
DOID:3401,HP:0000020
DOID:3401,HP:0000602
DOID:3401,HP:0000211
DOID:3401,HP:0001605
DOID:3401,HP:0001249
DOID:3401,HP:0002883
DOID:3401,HP:0001250
DOID:3401,HP:0000738
DOID:3401,HP:0002014
DOID:3401,HP:0001251
DOID:3401,HP:0002018
DOID:3401,HP:0000407
DOID:3401,HP:0100520
DOID:3401,HP:0002094
DOID:3401,HP:0001324
DOID:3401,HP:0003401
DOID:3401,HP:0001824
DOID:3401,HP:0001289
DOID:3401,HP:0002301
DOID:3401,HP:0012531
DOID:3401,HP:0410281
DOID:3401,HP:0002027
DOID:3401,HP:0002315
DOID:3401,HP:0002104
DOID:3401,HP:0031258
DOID:3401,HP:0000979
DOID:3401,HP:0001945
DOID:3401,HP:0003470
DOID:3401,HP:0002445
DOID:3401,HP:0000651
DOID:3401,HP:0002013
DOID:3401,HP:0003419
DOID:850,HP:0002045
DOID:850,HP:0012417
DOID:850,HP:0012735
DOID:850,HP:0000618
DOID:850,HP:0010550
DOID:850,HP:0000020
DOID:850,HP:0002248
DOID:850,HP:0000980
DOID:850,HP:0001251
DOID:850,HP:0002094
DOID:850,HP:0002203
DOID:850,HP:0012378
DOID:850,HP:0001289
DOID:850,HP:0002445
DOID:850,HP:0002013
DOID:850,HP:0001945
DOID:850,HP:0001609
DOID:850,HP:0002277
DOID:850,HP:0030834
DOID:850,HP:0002385
DOID:850,HP:0001336
DOID:850,HP:0025267
DOID:850,HP:0001259
DOID:850,HP:0000989
DOID:850,HP:0001513
DOID:850,HP:0001257
DOID:850,HP:0001250
DOID:850,HP:0002105
DOID:850,HP:0004326
DOID:850,HP:0002301
DOID:850,HP:0410281
DOID:850,HP:0002020
DOID:850,HP:0000979
DOID:850,HP:0012196
DOID:850,HP:0000365
DOID:850,HP:0003419
DOID:850,HP:0001520
DOID:850,HP:0000969
